country,year,S,E,H,R
FIN,2014,2.8710804939388117,9.750698997720193,8.321369647542276,0.09122006841505126
FIN,2015,2.955244051929606,9.60818671871757,8.354649322152603,0.1596351197263406
FIN,2016,2.8596202035539795,9.609536610726211,8.33207445517089,0.1596351197263406
FIN,2017,2.8560401209151958,9.656326324770772,8.203085831049462,0.1254275940706968
FIN,2018,2.749900049424136,9.701668704440559,8.221250455704885,0.09122006841505126
FIN,2019,2.7162114182051313,9.676993717108965,8.326735898167824,0.1368301026225769
FIN,2020,2.8373321600953227,9.68471987868922,8.398115431176004,0.14823261117445874
FIN,2021,2.789692202590598,9.647588059798425,8.309518534411579,0.22805017103762815
FIN,2022,2.7511127701624156,9.60725621585684,8.245930457697535,0.22805017103762815
ISL,2000,2.098820158332633,9.3160979459878,7.719866632204535,0.14823261117445874
ISL,2001,2.1103164580695797,9.3160979459878,7.983831865202506,0.14823261117445874
ISL,2002,2.275419710864554,9.3160979459878,8.203984311688581,0.14823261117445874
ISL,2003,2.345447691220163,9.317491640559513,8.190045315876434,0.14823261117445874
ISL,2004,2.3731951285243738,9.31756220309633,8.13371734468359,0.14823261117445874
ISL,2005,2.3392757373454454,9.308136367353752,8.23867792307169,0.14823261117445874
ISL,2006,2.52110196903927,9.308136367353752,8.138474121501051,0.14823261117445874
ISL,2007,2.3445564845708633,9.330372094502788,8.062923100823015,0.14823261117445874
ISL,2008,2.7464093145631328,9.360458172792178,8.078211437788491,0.17103762827822067
ISL,2009,3.0412743331542798,9.364776804343206,8.104919099800806,0.1596351197263406
ISL,2010,2.721310059390789,9.381609402121445,8.040549377510919,0.17103762827822067
ISL,2011,2.6674485761160707,9.361911274051758,8.11989999355288,0.17103762827822067
ISL,2012,2.5690527640808747,9.354514143410622,8.457565738797605,0.18244013683010252
ISL,2013,2.3353407856416664,9.274194931236824,8.393962838972664,0.22805017103762815
ISL,2014,2.548096952433686,9.267231605366263,8.535490474589198,0.25085518814139185
ISL,2015,2.3237624552495646,9.290202510723244,8.503466611386388,0.23945267958951
ISL,2016,2.2220912686932492,9.279502706546497,8.50405102393472,0.2622576966932737
ISL,2017,2.15752918198391,9.306108366312007,8.617023064125833,0.17103762827822067
ISL,2018,2.1870977962481635,9.360876598596576,8.626377618926085,0.17103762827822067
ISL,2019,2.3416251653631877,9.347813467962922,8.650131114603676,0.22805017103762815
ISL,2020,2.6709367067153647,9.36884739759228,9.025723268908985,0.19384264538198437
ISL,2021,2.5216969533491205,9.118198974049747,8.844025882079393,0.2622576966932737
ISL,2022,2.243350075965653,9.125023015393385,8.532261426415348,0.2622576966932737
IRL,2000,2.858721682163333,9.425275460284734,6.684435618421869,0.2736602052451538
IRL,2001,2.8362575800090024,9.425275460284734,6.691082405947301,0.2736602052451538
IRL,2002,2.8490650815045506,9.418331355220428,6.723955538300539,0.2736602052451538
IRL,2003,2.982870140274013,9.415534248692595,6.810553715520641,0.2736602052451538
IRL,2004,2.9890295136894856,9.415534248692595,6.966737182569631,0.2736602052451538
IRL,2005,3.00664071007707,9.415534248692595,7.053328262889891,0.2736602052451538
IRL,2006,2.9360216153318346,9.415534248692595,7.062165392668434,0.2736602052451538
IRL,2007,2.9219941480412395,9.446058611876921,7.105374327657465,0.2736602052451538
IRL,2008,3.1663122878964938,9.464033918213449,7.398891759369255,0.2736602052451538
IRL,2009,3.9348771166485976,9.473063845974028,7.672063211564084,0.2622576966932737
IRL,2010,3.967936434524912,9.47435383565411,7.683900092760275,0.2622576966932737
IRL,2011,4.10939907873584,9.484864120288698,7.590092794459547,0.2622576966932737
IRL,2012,4.183483500766222,9.503552348529796,7.601617604421698,0.21664766248574807
IRL,2013,3.990917994304709,9.519277592770266,7.4569510457808645,0.22805017103762815
IRL,2014,3.5209467296342454,9.519328934500825,7.324540126454875,0.22805017103762815
IRL,2015,3.046281737354427,9.523487614676071,6.933357260149368,0.21664766248574807
IRL,2016,3.4008451950475873,9.492843525354196,6.985419322958556,0.21664766248574807
IRL,2017,2.940945310948366,9.544549251741296,6.94880762463746,0.21664766248574807
IRL,2018,2.8082784318705882,9.54993299566579,6.935860615164391,0.35347776510832496
IRL,2019,2.747881051477898,9.542602145460855,6.977763315604946,0.19384264538198437
IRL,2020,2.667955663850112,9.556122633318438,6.991501651130694,0.20524515393386444
IRL,2021,2.606087298214417,9.574435949659494,6.799482615795621,0.23945267958951
IRL,2022,2.6225400001377737,9.550882322825291,6.936352707246072,0.20524515393386444
GRC,2000,3.7937139358263354,9.088271884525494,6.853507021873409,0.21664766248574807
GRC,2001,3.77933033649901,9.099487070610566,6.942633069483921,0.21664766248574807
GRC,2002,3.7853777873931302,9.099487070610566,6.9666533446442855,0.21664766248574807
GRC,2003,3.4525603787688097,9.099487070610566,6.978834634736001,0.21664766248574807
GRC,2004,3.6181833714004563,9.107710505146697,7.074589932966565,0.21664766248574807
GRC,2005,3.7317119752728907,9.11050761167453,7.187034967308403,0.21664766248574807
GRC,2006,3.5660122537581045,9.101298995135306,7.157108646262551,0.21664766248574807
GRC,2007,3.454536710661942,9.099400890383972,7.1374829405389235,0.21664766248574807
GRC,2008,3.4065375246084733,9.108476733825295,7.116748377633442,0.21664766248574807
GRC,2009,3.6747789689432433,9.119082162840611,7.123844852918848,0.20524515393386444
GRC,2010,4.075958286414625,9.167241364047506,7.137727742759584,0.22805017103762815
GRC,2011,4.755277069848749,9.191828512802015,7.196756910855896,0.2736602052451538
GRC,2012,5.5629196280540745,9.16633052862512,7.207132488325399,0.2964652223489175
GRC,2013,5.737678921239127,9.182331495961723,7.275978297787025,0.5245153933865438
GRC,2014,5.5542611784969615,9.204038233309477,7.264892662804343,0.33067274800456126
GRC,2015,5.413389299230186,9.123313847331858,7.204528553969918,0.35347776510832496
GRC,2016,5.1670044677173514,9.081090916502939,7.166385312098626,0.3762827822120869
GRC,2017,4.869721665074698,9.061120401725374,7.133516815575508,0.4332953249714926
GRC,2018,4.484841907030269,9.010278377194904,7.21742035862023,0.5587229190421876
GRC,2019,4.281572893497565,8.964865913060144,7.200451885435697,0.5815279361459513
GRC,2020,4.413071270708638,8.365134090735303,7.1209026495081345,0.7639680729760538
GRC,2021,3.880861455317577,8.174034663517903,6.973926522030869,1.0148232611174457
GRC,2022,3.753831283231642,7.8617838655641785,7.0721871866772155,0.9007981755986307
AUS,2000,3.20266810252446,9.677046040564317,7.464480158849,0.2622576966932737
AUS,2001,3.2856248852480845,9.659205476920343,7.507949899126189,0.2622576966932737
AUS,2002,3.2109352127855737,9.632924430092135,7.52446894844395,0.2622576966932737
AUS,2003,3.1805732472460573,9.632924430092135,7.5546783761637615,0.2622576966932737
AUS,2004,3.0658842934256247,9.632924430092135,7.565180397498637,0.2622576966932737
AUS,2005,3.104763781206787,9.631547778109756,7.5738178019888975,0.2622576966932737
AUS,2006,3.142983286274663,9.631547778109756,7.53558881472648,0.2622576966932737
AUS,2007,3.1470717370063497,9.639672885444424,7.5291147668428025,0.2622576966932737
AUS,2008,3.1938494424340425,9.676807109761107,7.524172753590002,0.22805017103762815
AUS,2009,3.327032999383105,9.676807109761107,7.543997709266338,0.22805017103762815
AUS,2010,3.2438571839719477,9.703041412674047,7.580459413433457,0.25085518814139185
AUS,2011,3.216949360508558,9.700559681995777,7.598634785187514,0.25085518814139185
AUS,2012,3.2036513800789788,9.70198013654123,7.614834729319586,0.25085518814139185
AUS,2013,3.2639008087850914,9.541050356946954,7.659178078314206,0.38768529076396874
AUS,2014,3.2964017869158795,9.520237004265045,7.687973170576171,0.41049030786773066
AUS,2015,3.267234076604075,9.574990034506985,7.703084622950107,0.3762827822120869
AUS,2016,3.1900757196442213,9.599555617570473,7.7412026495535295,0.3762827822120869
AUS,2017,3.2160849522663346,9.568506088034779,7.751600598625065,0.49030786773090007
AUS,2018,3.206435309080977,9.507890636176123,7.773394243409359,0.4789053591790182
AUS,2019,3.173206481554118,9.33456556696347,7.831760553019772,0.5929304446978314
AUS,2020,3.3149114651648235,9.40394997246096,7.8989995155848725,0.7867730900798158
AUS,2021,3.1160613455755426,9.347182310831588,7.825220648404286,0.8551881413911051
AUS,2022,2.963711679536272,9.409590854215791,7.747926349050509,0.6385404789053588
JPN,2000,3.151373397794356,9.155435439135127,7.107051208277693,0.3990877993158506
JPN,2001,3.222904885327809,9.154085547126488,7.130013249449914,0.3990877993158506
JPN,2002,3.2666477110041234,9.154085547126488,7.162025633604155,0.3990877993158506
JPN,2003,3.2259413227590867,9.154085547126488,7.206262674906718,0.3990877993158506
JPN,2004,3.157754620568112,9.158205785689221,7.213951285636635,0.3990877993158506
JPN,2005,3.1343502474694183,9.16794699728136,7.1817393295726,0.3990877993158506
JPN,2006,3.116743117065906,9.190253286967213,7.165677879165197,0.3990877993158506
JPN,2007,3.0842935626250245,9.190253286967213,7.171545464900984,0.3990877993158506
JPN,2008,3.1428980081117373,9.186052768483261,7.159362313485424,0.38768529076396874
JPN,2009,3.1781161228479213,9.217759138628857,7.250851882769541,0.36488027366020503
JPN,2010,2.8649139144717166,9.214935272127285,7.294437721296792,0.36488027366020503
JPN,2011,3.0201039668386036,9.214935272127285,7.275146527547192,0.36488027366020503
JPN,2012,2.9288740335054473,9.195745821165577,7.236732510465466,0.3990877993158506
JPN,2013,2.7892085580849306,9.0406339160793,7.241854372403449,0.5017103762827819
JPN,2014,2.7542656015390534,9.019954067131101,7.271672188591464,0.5017103762827819
JPN,2015,2.6537962014043375,9.050028203093822,7.233688732120517,0.5017103762827819
JPN,2016,2.7482422561461455,9.033258337252748,7.1925072543682615,0.5017103762827819
JPN,2017,2.6993125573630246,9.044446763364082,7.2017738524316135,0.5245153933865438
JPN,2018,2.785429958093303,9.091954438881961,7.196708811116977,0.4561003420752545
JPN,2019,2.801352115484213,9.113482225291506,7.271423903986892,0.46750285062713814
JPN,2020,2.8459704669093044,9.04091186523716,7.362579204757913,0.7411630558722919
JPN,2021,2.720672465051654,9.051456743668915,7.380766267461024,0.752565564424172
JPN,2022,2.7321985664414736,9.059755842863705,7.364303042892544,0.5815279361459513
KOR,2000,2.701990965609543,8.929606286942242,6.897286431181132,0.5131128848346638
KOR,2001,2.7418760516868472,8.939444821044935,7.033837267564262,0.5131128848346638
KOR,2002,2.6177022427420105,9.009405207567013,7.135777539596842,0.5131128848346638
KOR,2003,2.730173039263855,9.07687247833467,7.166984713957876,0.5131128848346638
KOR,2004,2.698120479504815,9.09484567155353,7.220304788170519,0.5131128848346638
KOR,2005,2.7157075832176547,9.096266126098985,7.306475032034072,0.5131128848346638
KOR,2006,2.6822865099409565,9.096266126098985,7.323437474342936,0.5131128848346638
KOR,2007,2.6751951270903316,9.081731527289865,7.292424817598902,0.5245153933865438
KOR,2008,2.753030175985494,8.441158415182121,7.363067020271887,0.9236031927023944
KOR,2009,2.814518518052074,8.43867668450385,7.425148936661846,0.9350057012542763
KOR,2010,2.6870647475031353,8.443273206141885,7.395688530090768,0.9578107183580382
KOR,2011,2.6967307208842772,8.443273206141885,7.424365923179711,0.9578107183580382
KOR,2012,2.6746813572012806,8.405548525597862,7.41679664502387,0.9578107183580382
KOR,2013,2.6674677770904713,8.09533178478668,7.515568775531346,1.0718358038768532
KOR,2014,2.6543828004266965,8.041953228310199,7.544246168620281,1.1174458380843788
KOR,2015,2.8970520999949616,8.017596212493535,7.551455760624634,1.0718358038768532
KOR,2016,3.0923703934921694,8.127471934640127,7.5611918624839305,1.0718358038768532
KOR,2017,3.0572286719944426,9.246242981653264,7.654138813892881,0.5017103762827819
KOR,2018,2.967388033567838,9.246558009750363,7.736493009587922,0.5131128848346638
KOR,2019,2.92516952491452,9.18949424150464,7.89664912009228,0.6157354618015951
KOR,2020,2.946028081508043,9.219129489830083,7.999456444896958,0.5815279361459513
KOR,2021,2.835923543502048,9.09445121141177,8.03483147437234,0.5245153933865438
KOR,2022,2.78757917770443,8.8444945624921,8.303046730171888,0.7981755986316976
POL,2000,3.993565696390059,9.32533345873668,7.046573236971067,0.2964652223489175
POL,2001,4.416355391992831,9.34071268594756,7.243598667814962,0.2964652223489175
POL,2002,4.712001180051545,9.384404569738743,7.33109109748479,0.2964652223489175
POL,2003,4.727149425194609,9.384404569738743,7.3317965421930404,0.2964652223489175
POL,2004,4.884905726543419,9.384404569738743,7.356932716317843,0.2964652223489175
POL,2005,4.580096473149948,9.391348674803048,7.3943052796647635,0.2964652223489175
POL,2006,4.029997456670752,9.338882182512425,7.306197557345513,0.3192702394526812
POL,2007,3.515048340456171,9.326389845172447,7.16839540271238,0.33067274800456126
POL,2008,3.2543052665401984,9.440231248999323,7.211958031182878,0.25085518814139185
POL,2009,3.386780565895762,9.440231248999323,7.2016241686139395,0.25085518814139185
POL,2010,3.5007959613372948,9.45491557357549,7.282952201676813,0.2736602052451538
POL,2011,3.469809411239871,9.457487312412862,7.269277159985367,0.2736602052451538
POL,2012,3.5630756222866697,9.453435536776682,7.275212361680616,0.23945267958951
POL,2013,3.613312642807495,9.42480927612144,7.381328837529499,0.2622576966932737
POL,2014,3.3903469605165615,9.3857058944688,7.3938560465350704,0.2622576966932737
POL,2015,3.1312188476757083,9.153921774529575,7.3235542821927195,0.30786773090079755
POL,2016,2.961323563483697,8.024906266388715,7.258522588004035,1.0148232611174457
POL,2017,2.649585555027935,7.636741568800775,7.168700170622519,1.3911060433295326
POL,2018,2.5712104285513324,7.467309106610419,7.173339633873282,1.3911060433295326
POL,2019,2.4076731815167918,7.35665941816783,7.235765964337613,1.4595210946408201
POL,2020,2.464396311730648,7.092385703980095,7.200509366621461,1.6761687571265682
POL,2021,2.3104832047734343,6.875604997262126,7.075116286813183,1.8358038768529088
POL,2022,2.3505189132316913,6.852837449761664,7.1348341234001325,1.8472063854047889
CZE,2000,2.7702652597097615,9.141031971981263,6.761161887435244,0.20524515393386444
CZE,2001,2.7222867194804676,9.141031971981263,6.814711385767043,0.20524515393386444
CZE,2002,2.6630052492356096,9.15793433728581,6.893050862898487,0.20524515393386444
CZE,2003,2.7286397766547426,9.17609362843519,6.94552565267988,0.20524515393386444
CZE,2004,2.8011330929489984,9.18149219177884,6.918949496045353,0.20524515393386444
CZE,2005,2.6783692930783953,9.185650871954087,6.858261793657232,0.20524515393386444
CZE,2006,2.5761556985183742,9.20647442950025,7.008887388609213,0.17103762827822067
CZE,2007,2.346580905764588,9.204316178898383,6.834238952624458,0.17103762827822067
CZE,2008,2.3350403908434387,9.19070663916858,6.7780210472185685,0.17103762827822067
CZE,2009,2.685956292789534,9.149313961984559,6.947525765824242,0.18244013683010252
CZE,2010,2.650576350952993,9.127124803838587,6.9156101222733986,0.19384264538198437
CZE,2011,2.587815749478418,9.123619298113127,7.079198590924413,0.18244013683010252
CZE,2012,2.630534755343552,9.182152398688789,7.078937113636333,0.18244013683010252
CZE,2013,2.6513221114984935,8.997460302419372,7.0177464143232156,0.25085518814139185
CZE,2014,2.4673774617339443,8.952346534480348,7.002424581433302,0.2736602052451538
CZE,2015,2.311504125684257,8.955979134116156,7.636740863658448,0.33067274800456126
CZE,2016,2.1924837962542867,8.927738059587291,7.559283408236766,0.4332953249714926
CZE,2017,1.9907208922435724,8.744630834607726,6.859450426270274,0.4789053591790182
CZE,2018,1.9761819832816432,8.682349561618931,7.027461853558568,0.44469783352337444
CZE,2019,1.9691137975159008,8.627720624552364,7.140242120495382,0.41049030786773066
CZE,2020,2.2647360903032427,8.67599831326074,7.098087560404803,0.6955530216647645
CZE,2021,2.0874376360789952,8.694239055221988,6.973091952868292,0.7069555302166481
CZE,2022,2.082085500050387,9.164404596178521,7.090493012668806,0.2850627137970356
SVK,2000,3.8883248437525264,8.736327663461278,6.609587469440908,0.4332953249714926
SVK,2001,3.911682043121542,8.736327663461278,6.7225033912381305,0.4332953249714926
SVK,2002,3.8251891000170213,8.729383558396972,6.862846097529559,0.4332953249714926
SVK,2003,3.7143860124463934,8.727958488676054,6.851699094598291,0.3762827822120869
SVK,2004,3.7736331503425617,8.73220280972308,6.809124511786948,0.3762827822120869
SVK,2005,3.7659573487280227,8.73220280972308,6.663754923406418,0.3762827822120869
SVK,2006,3.0900752697843084,8.59008453723718,6.674826083757535,0.4561003420752545
SVK,2007,2.720878521252066,8.66817724457011,6.593332447214583,0.44469783352337444
SVK,2008,2.7730946708035793,8.655337822161492,6.59792829326891,0.4332953249714926
SVK,2009,3.340522304679367,8.648527561919142,6.74508282323189,0.4789053591790182
SVK,2010,3.3756279575489634,8.780127899128388,6.78232618430349,0.35347776510832496
SVK,2011,3.2968974965395814,8.799503804084434,6.7904084120691435,0.35347776510832496
SVK,2012,3.3112511078958677,8.680565976444942,6.843824730918183,0.38768529076396874
SVK,2013,3.5437083564173415,8.617743371504542,6.947847454529779,0.46750285062713814
SVK,2014,3.0387765413209156,8.604540897447812,7.020152287286872,0.46750285062713814
SVK,2015,3.0287111486711633,8.612651296854343,7.119103833251472,0.4561003420752545
SVK,2016,2.7749076446321252,8.6124012688004,6.868308013843472,0.5017103762827819
SVK,2017,2.4088310720679784,8.583621969344158,6.859697245731989,0.6727480045610026
SVK,2018,2.3946950173062893,8.4749333591582,6.863586231611244,0.8779931584948688
SVK,2019,2.1731663712148084,8.690375776653205,7.007590181255545,0.7297605473204101
SVK,2020,2.453082269002337,8.953541502500467,7.100183543646788,0.9692132269099201
SVK,2021,2.3099026891851975,8.951267620683744,6.885027979457074,0.9350057012542763
SVK,2022,2.321918272166391,8.987006284725968,7.095595037392794,0.7183580387685282
HUN,2000,2.5936490542242123,8.832730116994782,6.822132533753826,0.2850627137970356
HUN,2001,2.479554950893165,8.832730116994782,6.937514816426265,0.2850627137970356
HUN,2002,2.450567805303886,8.858153121092094,7.046741432494137,0.2850627137970356
HUN,2003,2.875757408073185,8.894990235266093,7.295109453478109,0.2850627137970356
HUN,2004,2.767388846335791,8.894990235266093,7.142528352521507,0.2850627137970356
HUN,2005,3.379076366567597,8.852210082824243,7.123209323527209,0.2850627137970356
HUN,2006,2.8054470412189003,8.780580050135882,7.133507250388256,0.4789053591790182
HUN,2007,2.822093521669956,8.892475554533142,7.089181954611424,0.33067274800456126
HUN,2008,2.814155378538083,8.897790090075482,7.056564653484287,0.33067274800456126
HUN,2009,3.132654230397128,8.915977362908777,7.084797057900577,0.33067274800456126
HUN,2010,3.3402434812778083,8.234934283466837,7.06440622895332,0.5245153933865438
HUN,2011,3.290203225022154,7.968410011157809,7.069031523272661,0.7183580387685282
HUN,2012,3.49446681665838,7.798404931748496,6.867912077126742,0.7297605473204101
HUN,2013,3.416652673885432,7.448695844619811,6.913849676960102,0.9350057012542763
HUN,2014,3.066405384589969,7.212889894195538,7.036548287388527,0.9806157354618019
HUN,2015,2.937183384087165,6.9365496516144205,6.974185219227543,1.0718358038768532
HUN,2016,2.7734547560863105,6.927409796370156,7.008671703083927,1.0604332953249713
HUN,2017,2.67402025444037,6.578819121976402,6.996682230960279,1.2998859749144813
HUN,2018,2.5996700171077403,6.119302188494725,6.9992836931643785,1.573546180159635
HUN,2019,2.584100443564993,6.046308034545946,6.861919053786742,1.584948688711517
HUN,2020,2.835654534514907,5.914226716091527,6.738715229404074,1.698973774230332
HUN,2021,2.6035675512557286,5.864660961241942,6.814008774610353,1.6761687571265682
HUN,2022,2.6156324480153104,5.708752851414444,6.676851816421625,1.6533637400228045
ROU,2000,2.8735651134267792,6.245987468259147,6.0632203175707255,0.9692132269099201
ROU,2001,2.768205940478774,6.115550497999454,6.235960849583468,1.1288483466362607
ROU,2002,2.9879324389747883,6.132115227866937,6.31337235330592,1.1288483466362607
ROU,2003,2.920361180708758,6.2228001745340595,6.337703859774429,1.1174458380843788
ROU,2004,2.867824020369466,6.378511198399567,6.254899448050213,1.0832383124287333
ROU,2005,2.8942817692248215,6.773735026091439,6.317834554646448,0.9122006841505126
ROU,2006,3.782486420696161,6.78445782933573,6.634523259108825,0.9122006841505126
ROU,2007,3.4901968501347675,6.950129100142195,6.59284255813625,0.8095781071835795
ROU,2008,3.2792147909976572,7.056660501071699,6.490831750820546,0.8323831242873432
ROU,2009,3.594950496375665,7.193755988422623,6.485307612083631,0.843785632839225
ROU,2010,3.5709959069981343,7.37484894247443,6.313975390781785,0.7069555302166481
ROU,2011,3.4837468855642424,7.39242128448776,6.269922406734506,0.7069555302166481
ROU,2012,3.5486677578960983,7.301152078363286,6.208512750754278,0.7183580387685282
ROU,2013,3.648412097563449,7.669533692899432,6.389809211148507,0.6499429874572407
ROU,2014,3.463529587262039,7.752063844745152,6.3436129739997655,0.6499429874572407
ROU,2015,3.4703159380896187,7.947604838308261,6.304119982348055,0.5929304446978314
ROU,2016,3.2360812568915103,8.187942678679518,6.260285083746136,0.5815279361459513
ROU,2017,3.193303891680809,7.1953725068144365,6.246190297685643,1.0034207525655638
ROU,2018,3.1475408814204635,6.7344145438678815,6.345399149935321,1.0148232611174457
ROU,2019,3.0501661307635066,7.372481159164477,6.452520251122306,0.8095781071835795
ROU,2020,3.281407951907498,8.260854412656425,6.328874871056928,0.9464082098061564
ROU,2021,3.10419530177508,7.970154484791604,6.099792362853918,0.8779931584948688
ROU,2022,2.9852861320443953,7.463977354557569,6.340743548411669,1.0718358038768532
BGR,2000,4.109622226421274,8.169764147597949,6.329141953414602,0.9350057012542763
BGR,2001,4.4777714121547545,7.951422853184674,6.365479369776299,0.9806157354618019
BGR,2002,4.068387070885311,8.083533840457454,6.363557761218413,0.8779931584948688
BGR,2003,3.4721395634937764,8.090268830545249,6.596801659817253,0.8779931584948688
BGR,2004,3.491820921243539,8.109902199170936,6.696463280535224,0.866590649942987
BGR,2005,3.4971906879540016,8.016774454517222,6.620761186514675,0.8893956670467489
BGR,2006,3.601593606214422,8.05307465973571,6.508809491035595,0.8893956670467489
BGR,2007,3.428880017698007,8.092774590532947,6.401056820582373,0.9007981755986307
BGR,2008,3.06859434562025,8.12678319154201,6.592973585038109,0.8209806157354613
BGR,2009,3.3828113086709655,7.752121751862376,6.597504509697701,0.9007981755986307
BGR,2010,3.834393916223646,7.640898108588757,6.497008300917597,0.8779931584948688
BGR,2011,3.792501131114322,7.6115620315967565,6.467521992156271,0.9578107183580382
BGR,2012,4.084561323050972,7.628410094669866,6.459172858317953,1.094640820980615
BGR,2013,4.208625319910695,7.539529820681736,6.704664156578855,1.2998859749144813
BGR,2014,4.116095466356498,7.653925286717253,6.678850731329685,1.1858608893956664
BGR,2015,3.9503261955517823,7.516209004729824,6.563166903275594,1.3226909920182433
BGR,2016,3.985932141057034,7.471391781445621,6.536897290911409,1.4025085518814144
BGR,2017,3.825634397513895,7.25277837309665,6.615166605020328,1.470923603192702
BGR,2018,3.8199316454841146,7.186548627812114,6.607219629448271,1.5165336374002276
BGR,2019,3.587380176275352,7.138725096163593,6.648710190185337,1.4823261117445838
BGR,2020,3.830084205370685,7.068080020602638,6.611745019110228,1.4595210946408201
BGR,2021,3.509956043634131,7.432498069883582,6.498160797332442,1.2998859749144813
BGR,2022,3.3953945749677787,8.170184169159613,6.681880918049885,0.9007981755986307
HRV,2000,3.97995878254219,8.039732297670692,6.522353891182912,0.5815279361459513
HRV,2001,3.879226300625486,8.109144383925903,6.629639452510706,0.5473204104903076
HRV,2002,3.780248337850838,8.124516120328947,6.66899912937086,0.5473204104903076
HRV,2003,3.6225834848549314,8.106804244407938,6.683552212641725,0.5473204104903076
HRV,2004,3.575856926655763,7.792009096409366,6.732404922262735,0.5701254275940713
HRV,2005,3.560540114737152,7.925545328150468,6.688906649234258,0.6157354618015951
HRV,2006,3.4895094636055397,7.887054532497865,6.774281040292766,0.6157354618015951
HRV,2007,3.4586021927441104,7.923147547330764,6.77597070440152,0.6157354618015951
HRV,2008,3.4666446684634327,7.95576960938789,6.916610369809599,0.5929304446978314
HRV,2009,3.5851301693241653,8.168548511516528,6.953874508550681,0.5815279361459513
HRV,2010,3.7163287548207093,8.648359729136114,6.942900904558173,0.4218928164196125
HRV,2011,3.895421712837695,8.745381294946668,6.957665145804099,0.3762827822120869
HRV,2012,4.194743038599569,8.760866135612982,7.006061411358805,0.41049030786773066
HRV,2013,4.229138070889358,8.513075511242807,7.148385427680783,0.5017103762827819
HRV,2014,4.241452643241814,8.48055760294336,7.101760892242996,0.49030786773090007
HRV,2015,3.9770944036660567,8.476557233561643,7.03106839475534,0.5701254275940713
HRV,2016,3.6155842215854754,8.166699380620765,7.015567027075694,0.8893956670467489
HRV,2017,3.3612889358331355,8.010577103758976,6.94463254260958,0.9806157354618019
HRV,2018,3.021864371767262,7.925324571222935,6.9535565640255514,1.0034207525655638
HRV,2019,2.764869288033361,8.023444214296173,6.987657000498094,1.2428734321550738
HRV,2020,3.1149323793812416,8.173190757361825,7.098254527909873,1.2998859749144813
HRV,2021,2.692129883280372,8.168528915330375,6.807285612734599,1.106043329532497
HRV,2022,2.829313358832226,8.226729673187723,6.9548859357070585,0.9464082098061564
SVN,2000,2.838549943072448,9.039246662086533,7.572400899943138,0.4561003420752545
SVN,2001,2.7202101119423547,9.005778181263821,7.629359462728104,0.46750285062713814
SVN,2002,2.736342757655245,9.071702339284972,7.622320057736277,0.4332953249714926
SVN,2003,2.966507018641905,9.057150116971192,7.706735215195496,0.4332953249714926
SVN,2004,2.310657698885781,8.904894149425733,7.682686002698375,0.5245153933865438
SVN,2005,2.3568162738438696,8.91066538428575,7.695621418371402,0.5245153933865438
SVN,2006,2.2465975136081155,8.921266861261035,7.7002875822034795,0.5245153933865438
SVN,2007,2.1124658104496024,8.919239857682847,7.518071382707554,0.5131128848346638
SVN,2008,2.058445034385622,8.928999441694717,7.452586380518768,0.5473204104903076
SVN,2009,2.523643578092979,9.221540709323538,7.654829062677291,0.3990877993158506
SVN,2010,2.514185163606668,9.24853160682448,7.661142866606823,0.35347776510832496
SVN,2011,2.614239564593448,9.201175355986013,7.709409838994968,0.3990877993158506
SVN,2012,2.8142040329187608,9.083445082067968,7.744749974451593,0.4561003420752545
SVN,2013,2.963622353224073,9.167033480350756,7.701117153433657,0.5017103762827819
SVN,2014,2.8066204124678085,9.311864373638182,7.702013736331693,0.4332953249714926
SVN,2015,2.7111248914685353,9.355344488520085,7.534290055692906,0.5017103762827819
SVN,2016,2.542949556659449,9.344026391803595,7.520775959198642,0.5245153933865438
SVN,2017,2.2991316148606513,9.229941876318524,7.478632889022589,0.5701254275940713
SVN,2018,2.206628910581285,9.15082286722134,7.5785020226793565,0.5929304446978314
SVN,2019,2.140661190481581,9.054447805928586,7.568962162642587,0.7069555302166481
SVN,2020,2.2898889386029615,8.525068292838487,7.678639952312256,1.2314709236031938
SVN,2021,2.067150361291094,8.217062222572942,7.653164229562139,1.3226909920182433
SVN,2022,2.0917146968498534,8.963318036517862,7.712146917373569,0.5359179019384257
EST,2000,4.032118921820839,9.44007175975808,6.910579502152383,0.34207525655644133
EST,2001,4.0811259209993285,9.44007175975808,6.878193841551006,0.34207525655644133
EST,2002,3.7222676510117427,9.456443586386857,6.98777850947488,0.25085518814139185
EST,2003,3.9748486924007596,9.444062493105998,6.956234791811625,0.25085518814139185
EST,2004,3.5377109570448706,9.46797664376179,6.801659932297433,0.25085518814139185
EST,2005,3.2417142149848495,9.478296561202452,6.805328826737195,0.25085518814139185
EST,2006,3.047057639923543,9.477164817791998,6.746968354706404,0.25085518814139185
EST,2007,2.712856573614948,9.46305863522976,6.661227125871502,0.25085518814139185
EST,2008,3.0984364198981176,9.470777095854604,7.054651316303871,0.25085518814139185
EST,2009,4.056678149885442,9.489847780329324,7.336382665125863,0.21664766248574807
EST,2010,4.136101359335733,9.589489393026518,7.209121971847303,0.18244013683010252
EST,2011,3.6385253225157768,9.59923060461866,7.139260708645945,0.18244013683010252
EST,2012,3.5075553729513445,9.590144415625929,7.052772738475404,0.18244013683010252
EST,2013,3.608664688164711,9.61551362746755,7.184759554581109,0.1596351197263406
